TransactionID,Date,Time,Company,LocationID,City,FuelType,Quantity_Liters,Price_per_Litre,Total_Amount,PaymentMethod,VehicleType,LoyaltyCardUsed,PumpNumber,EmployeeID
TXN194,2025-01-27,10:07:00,BPCL,mumbai-pump-02,mumbai,power petrol,10.78,99.15,1068.84,Cash,bike,Yes,1,E-MUM-4
TXN195,2024-01-13,04:39:00,IOCL,pune-pump-06,pune,diesel,18.16,87.48,1588.64,UPI,car,No,1,E-PUN-4
TXN196,2024-03-21,09:13:00,IOCL,chennai-pump-03,chennai,diesel,9.50,87.78,833.91,Card,bike,No,4,E-CHE-3
TXN197,2025-07-21,08:24:00,BPCL,delhi-pump-04,delhi,power petrol,27.11,99.50,2697.45,Card,car,No,3,E-DEL-5
TXN198,2024-04-27,20:23:00,HP,pune-pump-06,pune,diesel,47.92,87.24,4180.54,Cash,car,No,3,E-PUN-2
TXN199,2025-04-02,22:14:00,BPCL,delhi-pump-04,delhi,diesel,11.04,87.72,968.43,Cash,bike,No,2,E-DEL-5
TXN200,2024-08-25,01:50:00,BPCL,chennai-pump-03,chennai,power petrol,16.09,99.44,1599.99,Cash,car,Yes,2,E-CHE-1
TXN201,2025-03-01,10:07:00,IOCL,chennai-pump-05,chennai,power petrol,15.61,99.52,1553.51,UPI,car,Yes,3,E-CHE-3
TXN202,2025-05-08,18:49:00,HP,chennai-pump-03,chennai,petrol,41.09,94.65,3889.17,Card,car,Yes,5,E-CHE-4
TXN203,2025-02-01,03:19:00,BPCL,bangalore-pump-07,bangalore,power petrol,9.69,98.97,959.02,Card,bike,Yes,1,E-BAN-4
TXN204,2024-08-28,14:27:00,BPCL,delhi-pump-04,delhi,petrol,14.64,94.79,1387.73,UPI,bike,No,2,E-DEL-3
TXN205,2025-12-28,02:27:00,HP,pune-pump-06,pune,diesel,9.29,87.58,813.62,Cash,bike,No,3,E-PUN-5
TXN206,2024-12-08,04:58:00,HP,delhi-pump-01,delhi,petrol,13.42,94.59,1269.40,Card,bike,No,2,E-DEL-3
TXN207,2024-06-11,20:40:00,BPCL,mumbai-pump-04,mumbai,power petrol,11.28,99.25,1119.54,Card,bike,Yes,5,E-MUM-4
TXN208,2024-05-03,01:27:00,IOCL,pune-pump-01,pune,petrol,28.58,94.73,2707.38,Cash,car,Yes,5,E-PUN-1
TXN209,2025-09-19,10:52:00,BPCL,mumbai-pump-04,mumbai,petrol,9.29,94.51,878.00,Cash,bike,Yes,5,E-MUM-1
TXN210,2024-07-20,19:51:00,BPCL,chennai-pump-03,chennai,petrol,41.09,94.32,3875.61,Cash,car,Yes,3,E-CHE-5
TXN211,2024-07-09,11:45:00,IOCL,mumbai-pump-02,mumbai,power petrol,20.79,99.22,2062.78,UPI,car,No,3,E-MUM-3
TXN212,2024-04-26,23:03:00,HP,mumbai-pump-04,mumbai,diesel,29.93,87.41,2616.18,UPI,car,No,5,E-MUM-4
TXN213,2024-01-07,01:55:00,BPCL,chennai-pump-05,chennai,power petrol,49.04,99.41,4875.07,Card,car,No,1,E-CHE-3
TXN214,2024-06-19,03:53:00,BPCL,chennai-pump-05,chennai,power petrol,44.10,99.57,4391.04,UPI,car,No,5,E-CHE-5
TXN215,2025-02-25,20:44:00,BPCL,delhi-pump-01,delhi,petrol,13.40,94.52,1266.57,Cash,bike,No,4,E-DEL-4
TXN216,2025-12-13,09:15:00,IOCL,delhi-pump-04,delhi,petrol,32.88,95.09,3126.56,UPI,car,No,3,E-DEL-3
TXN217,2025-12-21,07:37:00,IOCL,delhi-pump-04,delhi,petrol,47.92,94.54,4530.36,Card,car,Yes,4,E-DEL-1
TXN218,2024-02-04,16:23:00,IOCL,chennai-pump-05,chennai,diesel,7.48,87.14,651.81,UPI,bike,Yes,5,E-CHE-4
TXN219,2024-08-11,21:42:00,HP,pune-pump-06,pune,power petrol,7.73,99.22,766.97,Card,bike,Yes,1,E-PUN-2
TXN220,2025-06-16,13:54:00,IOCL,delhi-pump-04,delhi,power petrol,10.05,99.55,1000.48,UPI,bike,Yes,3,E-DEL-2
TXN221,2024-01-07,13:14:00,HP,delhi-pump-04,delhi,petrol,8.46,95.22,805.56,UPI,bike,Yes,1,E-DEL-3
TXN222,2024-04-13,17:55:00,BPCL,pune-pump-06,pune,diesel,10.00,87.96,879.60,UPI,bike,Yes,3,E-PUN-1
TXN223,2024-11-30,03:21:00,IOCL,delhi-pump-04,delhi,petrol,12.03,94.46,1136.35,Card,bike,No,2,E-DEL-2
TXN224,2024-06-26,08:54:00,BPCL,mumbai-pump-04,mumbai,petrol,44.48,94.59,4207.36,Card,car,No,5,E-MUM-2
TXN225,2025-10-01,07:11:00,IOCL,bangalore-pump-07,bangalore,diesel,13.41,87.49,1173.24,UPI,bike,No,1,E-BAN-4
TXN226,2024-07-25,09:04:00,HP,chennai-pump-05,chennai,petrol,29.84,94.26,2812.72,Card,car,No,2,E-CHE-4
TXN227,2024-12-31,06:46:00,IOCL,delhi-pump-04,delhi,power petrol,14.03,99.27,1392.76,UPI,bike,Yes,4,E-DEL-1
TXN228,2025-07-12,05:12:00,IOCL,delhi-pump-04,delhi,petrol,27.96,94.47,2641.38,Cash,car,Yes,2,E-DEL-3
TXN229,2024-04-14,04:51:00,IOCL,mumbai-pump-02,mumbai,diesel,10.79,87.82,947.58,UPI,bike,Yes,3,E-MUM-4
TXN230,2025-03-11,22:38:00,HP,delhi-pump-01,delhi,petrol,5.96,94.63,563.99,UPI,bike,No,2,E-DEL-1
TXN231,2024-11-29,15:42:00,HP,pune-pump-06,pune,power petrol,22.21,99.75,2215.45,UPI,car,Yes,3,E-PUN-5
TXN232,2025-10-12,18:04:00,IOCL,bangalore-pump-07,bangalore,diesel,11.41,87.47,998.03,UPI,bike,No,1,E-BAN-4
TXN233,2024-12-23,06:59:00,HP,chennai-pump-03,chennai,power petrol,11.84,99.04,1172.63,Card,bike,Yes,1,E-CHE-2
TXN234,2024-06-27,15:55:00,IOCL,chennai-pump-03,chennai,diesel,10.14,87.65,888.77,Card,bike,No,4,E-CHE-4
TXN235,2025-07-28,08:47:00,IOCL,delhi-pump-04,delhi,petrol,38.02,94.87,3606.96,UPI,car,No,3,E-DEL-4
TXN236,2025-11-16,01:07:00,BPCL,chennai-pump-03,chennai,diesel,40.27,87.63,3528.86,Cash,car,No,4,E-CHE-2
TXN237,2025-11-07,22:56:00,BPCL,mumbai-pump-02,mumbai,diesel,14.23,87.23,1241.28,Card,bike,No,1,E-MUM-5
TXN238,2025-03-18,06:26:00,IOCL,bangalore-pump-07,bangalore,petrol,27.35,94.84,2593.87,Cash,car,No,2,E-BAN-2
TXN239,2024-07-08,18:50:00,BPCL,delhi-pump-01,delhi,power petrol,35.47,99.12,3515.79,UPI,car,Yes,3,E-DEL-3
TXN240,2025-10-25,18:51:00,IOCL,delhi-pump-04,delhi,diesel,7.23,87.99,636.17,Cash,bike,Yes,5,E-DEL-2
TXN241,2024-05-25,19:02:00,BPCL,chennai-pump-05,chennai,diesel,13.96,87.28,1218.43,UPI,bike,Yes,2,E-CHE-5
TXN242,2024-04-19,13:28:00,IOCL,mumbai-pump-04,mumbai,power petrol,14.81,99.65,1475.82,Cash,bike,Yes,4,E-MUM-4
TXN243,2025-05-03,10:09:00,HP,pune-pump-06,pune,petrol,22.30,94.36,2104.23,UPI,car,Yes,3,E-PUN-1
TXN244,2025-01-09,19:22:00,IOCL,pune-pump-06,pune,petrol,12.98,95.19,1235.57,UPI,bike,No,2,E-PUN-3
TXN245,2025-08-02,03:44:00,HP,chennai-pump-03,chennai,petrol,14.95,94.83,1417.71,UPI,bike,No,2,E-CHE-1
TXN246,2025-05-29,07:40:00,HP,pune-pump-01,pune,power petrol,39.70,99.75,3960.08,Cash,car,Yes,5,E-PUN-1
TXN247,2024-04-14,02:15:00,BPCL,bangalore-pump-07,bangalore,petrol,48.06,95.14,4572.43,Card,car,Yes,2,E-BAN-5
TXN248,2025-04-29,13:10:00,HP,pune-pump-01,pune,diesel,14.48,87.73,1270.33,Cash,bike,Yes,1,E-PUN-5
TXN249,2025-05-15,12:09:00,HP,chennai-pump-03,chennai,power petrol,39.44,98.96,3902.98,Card,car,Yes,5,E-CHE-2
TXN250,2024-04-30,10:16:00,BPCL,delhi-pump-01,delhi,power petrol,31.93,99.06,3162.99,Card,car,Yes,4,E-DEL-3
TXN251,2024-06-24,10:12:00,IOCL,bangalore-pump-07,bangalore,petrol,14.60,95.11,1388.61,UPI,bike,No,4,E-BAN-5
TXN252,2024-12-03,01:06:00,HP,mumbai-pump-04,mumbai,diesel,12.22,87.37,1067.66,Cash,bike,No,1,E-MUM-1
TXN253,2025-06-21,00:35:00,IOCL,pune-pump-06,pune,diesel,32.23,87.74,2827.86,Card,car,No,4,E-PUN-4
TXN254,2025-12-13,11:53:00,IOCL,pune-pump-01,pune,power petrol,43.79,99.44,4354.48,UPI,car,No,4,E-PUN-5
TXN255,2025-04-28,05:57:00,IOCL,delhi-pump-04,delhi,power petrol,28.76,99.77,2869.39,Cash,car,No,1,E-DEL-1
TXN256,2025-09-16,11:23:00,HP,mumbai-pump-02,mumbai,petrol,39.36,94.59,3723.06,Cash,car,No,1,E-MUM-4
TXN257,2024-02-21,01:14:00,HP,delhi-pump-04,delhi,power petrol,13.76,99.77,1372.84,Cash,bike,No,5,E-DEL-4
TXN258,2024-10-19,13:04:00,BPCL,pune-pump-01,pune,petrol,40.18,94.39,3792.59,Card,car,No,2,E-PUN-5
TXN259,2024-01-30,02:20:00,BPCL,bangalore-pump-07,bangalore,petrol,17.85,94.38,1684.68,Cash,car,Yes,3,E-BAN-5
TXN260,2024-02-24,15:09:00,IOCL,bangalore-pump-07,bangalore,power petrol,14.75,99.73,1471.02,Card,bike,Yes,4,E-BAN-3
TXN261,2025-01-24,14:02:00,BPCL,pune-pump-01,pune,power petrol,18.01,99.77,1796.86,Cash,car,No,3,E-PUN-2
TXN262,2024-12-21,11:13:00,IOCL,delhi-pump-04,delhi,power petrol,8.12,99.72,809.73,Cash,bike,Yes,5,E-DEL-4
TXN263,2024-07-25,05:30:00,HP,chennai-pump-03,chennai,petrol,35.67,95.10,3392.22,Card,car,Yes,3,E-CHE-5
TXN264,2025-01-25,04:41:00,IOCL,bangalore-pump-07,bangalore,diesel,32.71,87.37,2857.87,UPI,car,Yes,3,E-BAN-5
TXN265,2025-06-20,14:31:00,IOCL,mumbai-pump-02,mumbai,petrol,48.19,94.69,4563.11,UPI,car,No,2,E-MUM-2
TXN266,2024-01-24,13:59:00,HP,bangalore-pump-07,bangalore,petrol,22.27,94.99,2115.43,Card,car,No,2,E-BAN-3
TXN267,2024-12-25,19:16:00,IOCL,chennai-pump-03,chennai,diesel,7.64,87.50,668.50,UPI,bike,Yes,1,E-CHE-5
TXN268,2025-03-11,15:12:00,IOCL,delhi-pump-01,delhi,diesel,11.56,87.60,1012.66,Card,bike,Yes,1,E-DEL-3
TXN269,2024-07-27,19:00:00,IOCL,delhi-pump-04,delhi,diesel,49.44,87.96,4348.74,Card,car,Yes,4,E-DEL-2
TXN270,2025-06-11,08:35:00,BPCL,delhi-pump-01,delhi,diesel,18.70,87.65,1639.06,UPI,car,Yes,2,E-DEL-4
TXN271,2025-11-04,14:39:00,IOCL,chennai-pump-03,chennai,diesel,9.17,87.37,801.18,Cash,bike,No,5,E-CHE-4
TXN272,2024-09-04,04:04:00,IOCL,mumbai-pump-04,mumbai,power petrol,38.88,99.85,3882.17,Cash,car,No,5,E-MUM-4
TXN273,2024-02-29,03:57:00,HP,bangalore-pump-07,bangalore,petrol,34.54,95.20,3288.21,Card,car,No,1,E-BAN-2
TXN274,2024-07-12,05:50:00,IOCL,delhi-pump-01,delhi,petrol,17.19,94.86,1630.64,UPI,car,No,1,E-DEL-2
TXN275,2025-01-15,17:56:00,HP,delhi-pump-01,delhi,petrol,41.98,94.53,3968.37,UPI,car,No,4,E-DEL-3
TXN276,2025-05-09,22:47:00,BPCL,mumbai-pump-02,mumbai,power petrol,34.63,99.36,3440.84,UPI,car,No,3,E-MUM-4
TXN277,2024-06-22,07:27:00,HP,mumbai-pump-04,mumbai,diesel,14.17,87.69,1242.57,Card,bike,Yes,4,E-MUM-3
TXN278,2024-06-21,11:37:00,IOCL,delhi-pump-01,delhi,petrol,22.02,94.26,2075.61,Card,car,No,2,E-DEL-5
TXN279,2024-04-09,11:36:00,BPCL,delhi-pump-01,delhi,diesel,14.16,88.10,1247.50,UPI,bike,Yes,4,E-DEL-1
TXN280,2025-06-11,10:08:00,HP,bangalore-pump-07,bangalore,power petrol,42.68,99.60,4250.93,Card,car,No,1,E-BAN-4
TXN281,2025-06-22,01:43:00,IOCL,chennai-pump-03,chennai,petrol,41.60,94.36,3925.38,Cash,car,Yes,1,E-CHE-1
TXN282,2025-02-21,23:43:00,IOCL,mumbai-pump-04,mumbai,diesel,25.07,87.52,2194.13,Cash,car,Yes,3,E-MUM-1
TXN283,2025-05-16,21:04:00,IOCL,delhi-pump-04,delhi,petrol,9.26,94.88,878.59,UPI,bike,No,3,E-DEL-4
TXN284,2024-01-09,14:41:00,BPCL,chennai-pump-03,chennai,diesel,19.04,87.35,1663.14,UPI,car,No,5,E-CHE-1
TXN285,2025-04-03,18:19:00,IOCL,chennai-pump-05,chennai,petrol,43.05,94.29,4059.18,Card,car,Yes,3,E-CHE-5
TXN286,2024-09-07,04:19:00,BPCL,bangalore-pump-07,bangalore,petrol,30.39,94.43,2869.73,Cash,car,No,1,E-BAN-3
TXN287,2024-11-27,00:08:00,IOCL,delhi-pump-04,delhi,diesel,24.05,87.20,2097.16,UPI,car,Yes,4,E-DEL-3
TXN288,2025-10-16,23:02:00,BPCL,chennai-pump-03,chennai,power petrol,48.21,99.01,4773.27,UPI,car,No,2,E-CHE-1
TXN289,2024-01-08,13:09:00,BPCL,pune-pump-01,pune,petrol,6.57,95.06,624.54,Card,bike,No,2,E-PUN-2
TXN290,2024-03-17,01:55:00,IOCL,bangalore-pump-07,bangalore,power petrol,8.32,99.66,829.17,Card,bike,Yes,1,E-BAN-3
TXN291,2025-05-21,18:01:00,HP,delhi-pump-04,delhi,petrol,23.56,95.17,2242.21,UPI,car,No,3,E-DEL-2
TXN292,2025-02-26,21:31:00,BPCL,pune-pump-01,pune,diesel,11.04,87.35,964.34,Card,bike,Yes,3,E-PUN-2
TXN293,2024-11-05,19:30:00,IOCL,pune-pump-01,pune,petrol,12.37,94.89,1173.79,UPI,bike,No,2,E-PUN-1
TXN294,2024-06-17,17:11:00,IOCL,chennai-pump-03,chennai,petrol,9.61,94.83,911.32,Cash,bike,Yes,1,E-CHE-3
TXN295,2025-08-09,23:07:00,IOCL,bangalore-pump-07,bangalore,diesel,40.46,87.53,3541.46,UPI,car,Yes,2,E-BAN-3
TXN296,2025-10-29,23:50:00,BPCL,bangalore-pump-07,bangalore,petrol,14.77,94.90,1401.67,UPI,bike,No,3,E-BAN-3
TXN297,2024-05-09,15:09:00,IOCL,bangalore-pump-07,bangalore,diesel,48.81,87.24,4258.18,Card,car,No,2,E-BAN-3
TXN298,2024-10-26,12:00:00,BPCL,delhi-pump-01,delhi,diesel,49.39,87.15,4304.34,Card,car,No,4,E-DEL-1
TXN299,2025-02-09,06:07:00,BPCL,chennai-pump-03,chennai,petrol,24.57,94.52,2322.36,Cash,car,Yes,1,E-CHE-5
TXN300,2024-05-18,00:40:00,IOCL,chennai-pump-03,chennai,power petrol,12.02,99.79,1199.48,Cash,bike,Yes,4,E-CHE-5
TXN301,2024-04-18,18:43:00,BPCL,mumbai-pump-02,mumbai,petrol,14.44,95.14,1373.82,Cash,bike,No,4,E-MUM-2
TXN302,2024-03-06,09:14:00,BPCL,delhi-pump-01,delhi,power petrol,9.43,99.43,937.62,UPI,bike,No,5,E-DEL-2
TXN303,2024-09-05,05:08:00,BPCL,bangalore-pump-07,bangalore,diesel,49.56,87.77,4349.88,UPI,car,Yes,5,E-BAN-2
TXN304,2025-04-25,14:46:00,HP,delhi-pump-04,delhi,power petrol,32.15,99.19,3188.96,Cash,car,No,2,E-DEL-5
TXN305,2024-03-17,22:17:00,IOCL,chennai-pump-03,chennai,petrol,22.26,94.30,2099.12,UPI,car,No,1,E-CHE-3
TXN306,2025-04-16,18:25:00,IOCL,bangalore-pump-07,bangalore,diesel,6.53,87.25,569.74,Cash,bike,Yes,2,E-BAN-2
TXN307,2025-06-30,13:04:00,BPCL,mumbai-pump-02,mumbai,power petrol,16.56,99.95,1655.17,Card,car,Yes,2,E-MUM-2
TXN308,2025-10-04,11:17:00,IOCL,chennai-pump-03,chennai,petrol,16.08,94.90,1525.99,Card,car,Yes,4,E-CHE-4
TXN309,2024-06-22,07:29:00,HP,mumbai-pump-04,mumbai,diesel,6.86,87.29,598.81,Cash,bike,No,4,E-MUM-3
TXN310,2024-04-08,03:26:00,IOCL,delhi-pump-04,delhi,diesel,42.14,87.33,3680.09,UPI,car,No,3,E-DEL-1
TXN311,2025-01-07,15:54:00,BPCL,pune-pump-01,pune,power petrol,14.33,99.87,1431.14,Card,bike,No,5,E-PUN-4
TXN312,2025-01-15,18:58:00,IOCL,chennai-pump-05,chennai,power petrol,8.58,99.03,849.68,Card,bike,No,3,E-CHE-1
TXN313,2025-02-05,08:28:00,IOCL,chennai-pump-03,chennai,petrol,13.37,94.76,1266.94,UPI,bike,No,3,E-CHE-2
TXN314,2025-11-28,09:28:00,BPCL,pune-pump-06,pune,petrol,14.34,94.95,1361.58,Cash,bike,Yes,5,E-PUN-4
TXN315,2024-04-23,12:07:00,HP,chennai-pump-03,chennai,diesel,6.22,87.93,546.92,Cash,bike,Yes,5,E-CHE-3
TXN316,2025-08-09,20:14:00,HP,chennai-pump-03,chennai,power petrol,37.57,99.93,3754.37,Card,car,No,1,E-CHE-5
TXN317,2025-01-04,10:53:00,IOCL,mumbai-pump-04,mumbai,power petrol,10.36,99.17,1027.40,UPI,bike,No,1,E-MUM-1
TXN318,2025-11-28,20:19:00,HP,chennai-pump-05,chennai,diesel,33.96,88.03,2989.50,Cash,car,Yes,5,E-CHE-4
TXN319,2025-11-26,14:58:00,HP,mumbai-pump-04,mumbai,diesel,35.64,87.98,3135.61,Card,car,Yes,4,E-MUM-5
TXN320,2025-12-12,00:46:00,BPCL,mumbai-pump-02,mumbai,diesel,6.56,87.79,575.90,UPI,bike,No,3,E-MUM-2
TXN321,2024-07-01,18:04:00,IOCL,pune-pump-06,pune,power petrol,5.17,99.01,511.88,UPI,bike,No,4,E-PUN-4
TXN322,2025-03-18,17:16:00,HP,mumbai-pump-04,mumbai,power petrol,7.30,99.16,723.87,Cash,bike,Yes,1,E-MUM-3
TXN323,2025-12-25,17:48:00,HP,delhi-pump-04,delhi,diesel,7.27,87.34,634.96,Cash,bike,Yes,3,E-DEL-3
TXN324,2025-07-23,08:28:00,BPCL,bangalore-pump-07,bangalore,petrol,33.89,95.12,3223.62,UPI,car,Yes,2,E-BAN-1
TXN325,2024-05-08,17:57:00,IOCL,delhi-pump-01,delhi,diesel,16.53,88.04,1455.30,Cash,car,No,3,E-DEL-5
TXN326,2025-04-03,10:43:00,BPCL,bangalore-pump-07,bangalore,diesel,5.74,87.15,500.24,Card,bike,No,5,E-BAN-5
TXN327,2024-03-26,13:27:00,IOCL,bangalore-pump-07,bangalore,diesel,7.81,88.10,688.06,Cash,bike,No,4,E-BAN-4
TXN328,2024-05-07,08:57:00,IOCL,bangalore-pump-07,bangalore,petrol,47.21,94.47,4459.93,UPI,car,No,3,E-BAN-3
TXN329,2024-06-03,23:29:00,BPCL,pune-pump-01,pune,diesel,40.82,88.05,3594.20,Cash,car,No,3,E-PUN-5
TXN330,2025-10-31,04:22:00,BPCL,mumbai-pump-02,mumbai,petrol,39.97,95.11,3801.55,Card,car,Yes,4,E-MUM-5
TXN331,2024-06-07,22:46:00,IOCL,delhi-pump-04,delhi,power petrol,14.88,99.64,1482.64,Cash,bike,Yes,5,E-DEL-1
TXN332,2025-05-07,09:04:00,HP,chennai-pump-05,chennai,diesel,49.03,87.24,4277.38,UPI,car,Yes,2,E-CHE-2
TXN333,2024-07-30,15:18:00,BPCL,chennai-pump-03,chennai,petrol,6.21,94.84,588.96,UPI,bike,No,1,E-CHE-3
TXN334,2024-11-18,13:06:00,HP,pune-pump-01,pune,power petrol,6.24,98.99,617.70,Card,bike,No,4,E-PUN-3
TXN335,2024-05-27,00:17:00,BPCL,mumbai-pump-04,mumbai,power petrol,43.32,99.26,4299.94,Cash,car,Yes,2,E-MUM-1
TXN336,2024-10-27,20:43:00,IOCL,pune-pump-01,pune,power petrol,12.11,99.69,1207.25,UPI,bike,Yes,3,E-PUN-3
TXN337,2024-06-22,10:32:00,BPCL,chennai-pump-03,chennai,diesel,11.24,87.45,982.94,UPI,bike,No,3,E-CHE-5
TXN338,2025-09-29,19:17:00,BPCL,delhi-pump-04,delhi,diesel,26.35,88.10,2321.43,UPI,car,No,1,E-DEL-5
TXN339,2025-09-02,16:20:00,HP,delhi-pump-01,delhi,petrol,28.32,94.80,2684.74,Cash,car,Yes,1,E-DEL-1
TXN340,2025-09-18,21:19:00,HP,mumbai-pump-02,mumbai,diesel,38.28,87.16,3336.48,UPI,car,Yes,4,E-MUM-2
TXN341,2024-04-11,02:11:00,HP,chennai-pump-03,chennai,diesel,10.51,87.87,923.51,Card,bike,No,3,E-CHE-1
TXN342,2025-11-11,19:52:00,BPCL,bangalore-pump-07,bangalore,power petrol,25.00,99.21,2480.25,Card,car,Yes,1,E-BAN-1
TXN343,2024-11-17,08:35:00,IOCL,bangalore-pump-07,bangalore,petrol,24.21,95.14,2303.34,UPI,car,No,1,E-BAN-5
TXN344,2025-11-02,21:43:00,BPCL,mumbai-pump-04,mumbai,diesel,13.61,87.90,1196.32,Cash,bike,No,4,E-MUM-2
TXN345,2024-08-01,04:50:00,IOCL,pune-pump-01,pune,diesel,6.87,87.46,600.85,Card,bike,Yes,1,E-PUN-5
TXN346,2025-10-17,22:42:00,HP,delhi-pump-04,delhi,petrol,6.88,94.38,649.33,Card,bike,Yes,5,E-DEL-3
TXN347,2025-07-31,17:47:00,HP,pune-pump-06,pune,petrol,6.97,95.05,662.50,Card,bike,Yes,3,E-PUN-3
TXN348,2025-10-02,17:21:00,IOCL,chennai-pump-03,chennai,power petrol,8.93,99.06,884.61,Cash,bike,No,1,E-CHE-4
TXN349,2024-01-24,21:57:00,HP,pune-pump-01,pune,power petrol,12.53,99.27,1243.85,Cash,bike,No,3,E-PUN-2
TXN350,2025-06-25,07:04:00,HP,bangalore-pump-07,bangalore,petrol,12.37,95.02,1175.40,Card,bike,No,1,E-BAN-2
TXN351,2025-05-01,12:19:00,IOCL,mumbai-pump-02,mumbai,power petrol,39.40,99.76,3930.54,UPI,car,No,5,E-MUM-1
TXN352,2025-08-23,01:13:00,IOCL,bangalore-pump-07,bangalore,diesel,30.00,87.86,2635.80,Cash,car,No,4,E-BAN-2
TXN353,2025-07-31,20:37:00,HP,bangalore-pump-07,bangalore,power petrol,11.95,98.97,1182.69,UPI,bike,No,4,E-BAN-3
TXN354,2024-03-23,07:47:00,HP,chennai-pump-05,chennai,petrol,14.58,95.00,1385.10,Card,bike,No,1,E-CHE-5
TXN355,2024-12-11,11:30:00,BPCL,pune-pump-01,pune,diesel,45.09,87.27,3935.00,UPI,car,Yes,3,E-PUN-5
TXN356,2025-05-19,14:49:00,BPCL,chennai-pump-05,chennai,petrol,43.27,94.32,4081.23,UPI,car,Yes,4,E-CHE-5
TXN357,2024-09-24,00:37:00,HP,delhi-pump-01,delhi,petrol,26.57,94.50,2510.87,Cash,car,Yes,5,E-DEL-2
TXN358,2025-07-13,00:12:00,HP,delhi-pump-04,delhi,petrol,7.45,94.47,703.80,Cash,bike,Yes,2,E-DEL-1
TXN359,2025-05-29,19:14:00,HP,chennai-pump-05,chennai,power petrol,43.77,99.38,4349.86,UPI,car,Yes,5,E-CHE-3
TXN360,2025-07-22,22:48:00,BPCL,bangalore-pump-07,bangalore,diesel,6.79,87.30,592.77,Card,bike,Yes,2,E-BAN-5
TXN361,2025-06-13,02:57:00,BPCL,mumbai-pump-02,mumbai,petrol,5.73,94.46,541.26,UPI,bike,No,2,E-MUM-1
TXN362,2024-01-04,00:15:00,IOCL,mumbai-pump-02,mumbai,petrol,38.97,94.58,3685.78,UPI,car,No,3,E-MUM-2
TXN363,2025-07-28,08:37:00,BPCL,mumbai-pump-02,mumbai,diesel,7.32,87.48,640.35,UPI,bike,Yes,3,E-MUM-1
TXN364,2024-06-23,13:57:00,HP,chennai-pump-05,chennai,diesel,7.51,87.36,656.07,UPI,bike,No,4,E-CHE-1
TXN365,2024-03-22,14:22:00,HP,mumbai-pump-02,mumbai,petrol,12.49,95.17,1188.67,Cash,bike,No,5,E-MUM-3
TXN366,2025-02-11,23:31:00,HP,delhi-pump-01,delhi,power petrol,16.01,99.90,1599.40,Cash,car,Yes,4,E-DEL-2
TXN367,2024-03-03,03:39:00,BPCL,mumbai-pump-02,mumbai,petrol,10.62,94.57,1004.33,Card,bike,Yes,3,E-MUM-1
TXN368,2024-09-23,09:21:00,HP,mumbai-pump-04,mumbai,diesel,18.38,88.04,1618.18,Cash,car,No,3,E-MUM-1
TXN369,2025-02-12,03:14:00,BPCL,delhi-pump-01,delhi,petrol,12.41,94.46,1172.25,Card,bike,Yes,1,E-DEL-1
TXN370,2024-02-09,22:18:00,BPCL,pune-pump-06,pune,diesel,9.26,87.95,814.42,Card,bike,Yes,5,E-PUN-2
TXN371,2025-10-10,10:07:00,IOCL,chennai-pump-03,chennai,power petrol,30.43,99.49,3027.48,UPI,car,No,1,E-CHE-2
TXN372,2025-03-05,07:11:00,IOCL,chennai-pump-05,chennai,petrol,6.19,95.16,589.04,UPI,bike,No,1,E-CHE-3
TXN373,2024-05-28,04:41:00,HP,chennai-pump-03,chennai,diesel,25.29,87.34,2208.83,Cash,car,Yes,5,E-CHE-1
TXN374,2024-10-11,09:23:00,HP,mumbai-pump-04,mumbai,diesel,43.22,87.20,3768.78,UPI,car,No,3,E-MUM-4
TXN375,2024-12-31,17:12:00,BPCL,delhi-pump-04,delhi,petrol,32.13,94.75,3044.32,Card,car,No,3,E-DEL-2
TXN376,2025-06-12,04:56:00,IOCL,mumbai-pump-02,mumbai,power petrol,20.06,99.30,1991.96,Card,car,No,2,E-MUM-2
TXN377,2024-08-30,17:44:00,IOCL,pune-pump-01,pune,power petrol,5.93,99.40,589.44,UPI,bike,No,3,E-PUN-3
TXN378,2025-08-11,20:55:00,IOCL,pune-pump-01,pune,diesel,36.32,87.36,3172.92,Cash,car,Yes,1,E-PUN-5
TXN379,2024-08-16,11:28:00,IOCL,delhi-pump-01,delhi,petrol,10.74,94.45,1014.39,Card,bike,Yes,5,E-DEL-1
TXN380,2025-03-19,16:00:00,IOCL,bangalore-pump-07,bangalore,power petrol,14.78,99.72,1473.86,Cash,bike,Yes,4,E-BAN-2
TXN381,2025-08-22,13:05:00,IOCL,delhi-pump-04,delhi,diesel,6.84,87.31,597.20,Card,bike,Yes,1,E-DEL-3
TXN382,2024-02-21,05:21:00,HP,chennai-pump-03,chennai,diesel,9.30,87.85,817.00,Cash,bike,No,5,E-CHE-2
TXN383,2024-06-07,05:49:00,BPCL,pune-pump-06,pune,power petrol,49.73,99.43,4944.65,Cash,car,No,2,E-PUN-4
TXN384,2025-10-08,13:24:00,HP,delhi-pump-01,delhi,diesel,13.02,87.93,1144.85,Card,bike,Yes,5,E-DEL-3
TXN385,2024-01-31,03:24:00,IOCL,bangalore-pump-07,bangalore,power petrol,13.41,99.28,1331.34,Card,bike,No,2,E-BAN-4
TXN386,2025-08-10,02:06:00,BPCL,pune-pump-06,pune,petrol,13.85,95.05,1316.44,UPI,bike,Yes,2,E-PUN-5
