TransactionID,Date,Time,Company,LocationID,City,FuelType,Quantity_Liters,Price_per_Litre,Total_Amount,PaymentMethod,VehicleType,LoyaltyCardUsed,PumpNumber,EmployeeID
TXN183,13-09-2025,04:45:00,HP,Chennai-Pump-03,Chennai,Power Petrol,39.7,99.24,3939.83,Cash,Car,1,5,E-CHE-1
TXN184,19-06-2024,01:34:00,BPCL,Mumbai-Pump-04,Mumbai,Petrol,21.15,95.21,2013.69,UPI,Car,0,4,E-MUM-1
TXN185,08-12-2025,19:52:00,BPCL,Chennai-Pump-03,Chennai,Petrol,10.59,94.63,1002.13,Card,Bike,0,4,E-CHE-3
TXN186,12-06-2025,00:35:00,BPCL,Chennai-Pump-05,Chennai,Petrol,36.07,94.58,3411.5,UPI,Car,1,3,E-CHE-5
TXN187,04-07-2024,01:31:00,IOCL,Delhi-Pump-04,Delhi,Petrol,37.23,94.39,3514.14,UPI,Car,0,5,E-DEL-5
TXN188,05-03-2024,06:26:00,IOCL,Bangalore-Pump-07,Bangalore,Petrol,29.29,94.68,2773.18,UPI,Car,1,4,E-BAN-4
TXN189,22-06-2025,02:20:00,BPCL,Mumbai-Pump-04,Mumbai,Petrol,28.41,94.59,2687.3,UPI,Car,1,2,E-MUM-3
TXN190,17-05-2025,03:46:00,HP,Chennai-Pump-03,Chennai,Petrol,18.16,95.08,1726.65,Cash,Car,0,4,E-CHE-5
TXN191,17-11-2025,08:15:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,45.78,88.11,4033.68,Card,Car,0,2,E-BAN-1
TXN192,11-03-2024,21:25:00,BPCL,Pune-Pump-06,Pune,Petrol,45.6,95.07,4335.19,Card,Car,1,5,E-PUN-2
TXN193,13-11-2024,08:49:00,BPCL,Delhi-Pump-01,Delhi,Petrol,10.05,94.24,947.11,UPI,Bike,0,3,E-DEL-3
TXN194,11-08-2025,10:07:00,BPCL,Mumbai-Pump-02,Mumbai,Power Petrol,10.78,99.15,1068.84,Cash,Bike,1,1,E-MUM-4
TXN195,01-10-2025,04:39:00,IOCL,Pune-Pump-06,Pune,Diesel,18.16,87.48,1588.64,UPI,Car,0,1,E-PUN-4
TXN196,11-08-2025,09:13:00,IOCL,Chennai-Pump-03,Chennai,Diesel,9.5,87.78,833.91,Card,Bike,0,4,E-CHE-3
TXN197,09-08-2024,08:24:00,BPCL,Delhi-Pump-04,Delhi,Power Petrol,27.11,99.5,2697.45,Card,Car,0,3,E-DEL-5
TXN198,26-04-2025,20:23:00,HP,Pune-Pump-06,Pune,Diesel,47.92,87.24,4180.54,Cash,Car,0,3,E-PUN-2
TXN199,02-07-2025,22:14:00,BPCL,Delhi-Pump-04,Delhi,Diesel,11.04,87.72,968.43,Cash,Bike,0,2,E-DEL-5
TXN200,08-09-2025,01:50:00,BPCL,Chennai-Pump-03,Chennai,Power Petrol,16.09,99.44,1599.99,Cash,Car,1,2,E-CHE-1
TXN201,23-03-2024,10:07:00,IOCL,Chennai-Pump-05,Chennai,Power Petrol,15.61,99.52,1553.51,UPI,Car,1,3,E-CHE-3
TXN202,13-08-2024,18:49:00,HP,Chennai-Pump-03,Chennai,Petrol,41.09,94.65,3889.17,Card,Car,1,5,E-CHE-4
TXN203,16-12-2024,03:19:00,BPCL,Bangalore-Pump-07,Bangalore,Power Petrol,9.69,98.97,959.02,Card,Bike,1,1,E-BAN-4
TXN204,29-07-2024,14:27:00,BPCL,Delhi-Pump-04,Delhi,Petrol,14.64,94.79,1387.73,UPI,Bike,0,2,E-DEL-3
TXN205,30-05-2024,02:27:00,HP,Pune-Pump-06,Pune,Diesel,9.29,87.58,813.62,Cash,Bike,0,3,E-PUN-5
TXN206,02-06-2024,04:58:00,HP,Delhi-Pump-01,Delhi,Petrol,13.42,94.59,1269.4,Card,Bike,0,2,E-DEL-3
TXN207,06-11-2025,20:40:00,BPCL,Mumbai-Pump-04,Mumbai,Power Petrol,11.28,99.25,1119.54,Card,Bike,1,5,E-MUM-4
TXN208,11-09-2024,01:27:00,IOCL,Pune-Pump-01,Pune,Petrol,28.58,94.73,2707.38,Cash,Car,1,5,E-PUN-1
TXN209,19-05-2025,10:52:00,BPCL,Mumbai-Pump-04,Mumbai,Petrol,9.29,94.51,878,Cash,Bike,1,5,E-MUM-1
TXN210,27-05-2024,19:51:00,BPCL,Chennai-Pump-03,Chennai,Petrol,41.09,94.32,3875.61,Cash,Car,1,3,E-CHE-5
TXN211,01-07-2025,11:45:00,IOCL,Mumbai-Pump-02,Mumbai,Power Petrol,20.79,99.22,2062.78,UPI,Car,0,3,E-MUM-3
TXN212,20-07-2024,23:03:00,HP,Mumbai-Pump-04,Mumbai,Diesel,29.93,87.41,2616.18,UPI,Car,0,5,E-MUM-4
TXN213,08-11-2025,01:55:00,BPCL,Chennai-Pump-05,Chennai,Power Petrol,49.04,99.41,4875.07,Card,Car,0,1,E-CHE-3
TXN214,15-11-2024,03:53:00,BPCL,Chennai-Pump-05,Chennai,Power Petrol,44.1,99.57,4391.04,UPI,Car,0,5,E-CHE-5
TXN215,16-02-2025,20:44:00,BPCL,Delhi-Pump-01,Delhi,Petrol,13.4,94.52,1266.57,Cash,Bike,0,4,E-DEL-4
TXN216,25-09-2025,09:15:00,IOCL,Delhi-Pump-04,Delhi,Petrol,32.88,95.09,3126.56,UPI,Car,0,3,E-DEL-3
TXN217,19-06-2025,07:37:00,IOCL,Delhi-Pump-04,Delhi,Petrol,47.92,94.54,4530.36,Card,Car,1,4,E-DEL-1
TXN218,20-03-2025,16:23:00,IOCL,Chennai-Pump-05,Chennai,Diesel,7.48,87.14,651.81,UPI,Bike,1,5,E-CHE-4
TXN219,09-04-2024,21:42:00,HP,Pune-Pump-06,Pune,Power Petrol,7.73,99.22,766.97,Card,Bike,1,1,E-PUN-2
TXN220,24-11-2024,13:54:00,IOCL,Delhi-Pump-04,Delhi,Power Petrol,10.05,99.55,1000.48,UPI,Bike,1,3,E-DEL-2
TXN221,14-07-2024,13:14:00,HP,Delhi-Pump-04,Delhi,Petrol,8.46,95.22,805.56,UPI,Bike,1,1,E-DEL-3
TXN222,11-05-2024,17:55:00,BPCL,Pune-Pump-06,Pune,Diesel,10,87.96,879.6,UPI,Bike,1,3,E-PUN-1
TXN223,12-10-2024,03:21:00,IOCL,Delhi-Pump-04,Delhi,Petrol,12.03,94.46,1136.35,Card,Bike,0,2,E-DEL-2
TXN224,27-05-2025,08:54:00,BPCL,Mumbai-Pump-04,Mumbai,Petrol,44.48,94.59,4207.36,Card,Car,0,5,E-MUM-2
TXN225,21-09-2024,07:11:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,13.41,87.49,1173.24,UPI,Bike,0,1,E-BAN-4
TXN226,22-10-2025,09:04:00,HP,Chennai-Pump-05,Chennai,Petrol,29.84,94.26,2812.72,Card,Car,0,2,E-CHE-4
TXN227,11-01-2025,06:46:00,IOCL,Delhi-Pump-04,Delhi,Power Petrol,14.03,99.27,1392.76,UPI,Bike,1,4,E-DEL-1
TXN228,06-10-2024,05:12:00,IOCL,Delhi-Pump-04,Delhi,Petrol,27.96,94.47,2641.38,Cash,Car,1,2,E-DEL-3
TXN229,11-02-2024,04:51:00,IOCL,Mumbai-Pump-02,Mumbai,Diesel,10.79,87.82,947.58,UPI,Bike,1,3,E-MUM-4
TXN230,19-10-2025,22:38:00,HP,Delhi-Pump-01,Delhi,Petrol,5.96,94.63,563.99,UPI,Bike,0,2,E-DEL-1
TXN231,29-08-2025,15:42:00,HP,Pune-Pump-06,Pune,Power Petrol,22.21,99.75,2215.45,UPI,Car,1,3,E-PUN-5
TXN232,23-11-2025,18:04:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,11.41,87.47,998.03,UPI,Bike,0,1,E-BAN-4
TXN233,28-08-2024,06:59:00,HP,Chennai-Pump-03,Chennai,Power Petrol,11.84,99.04,1172.63,Card,Bike,1,1,E-CHE-2
TXN234,28-12-2025,15:55:00,IOCL,Chennai-Pump-03,Chennai,Diesel,10.14,87.65,888.77,Card,Bike,0,4,E-CHE-4
TXN235,27-01-2024,08:47:00,IOCL,Delhi-Pump-04,Delhi,Petrol,38.02,94.87,3606.96,UPI,Car,0,3,E-DEL-4
TXN236,03-08-2025,01:07:00,BPCL,Chennai-Pump-03,Chennai,Diesel,40.27,87.63,3528.86,Cash,Car,0,4,E-CHE-2
TXN237,21-06-2025,22:56:00,BPCL,Mumbai-Pump-02,Mumbai,Diesel,14.23,87.23,1241.28,Card,Bike,0,1,E-MUM-5
TXN238,13-09-2025,06:26:00,IOCL,Bangalore-Pump-07,Bangalore,Petrol,27.35,94.84,2593.87,Cash,Car,0,2,E-BAN-2
TXN239,05-06-2024,18:50:00,BPCL,Delhi-Pump-01,Delhi,Power Petrol,35.47,99.12,3515.79,UPI,Car,1,3,E-DEL-3
TXN240,20-02-2024,18:51:00,IOCL,Delhi-Pump-04,Delhi,Diesel,7.23,87.99,636.17,Cash,Bike,1,5,E-DEL-2
TXN241,04-07-2025,19:02:00,BPCL,Chennai-Pump-05,Chennai,Diesel,13.96,87.28,1218.43,UPI,Bike,1,2,E-CHE-5
TXN242,21-10-2025,13:28:00,IOCL,Mumbai-Pump-04,Mumbai,Power Petrol,14.81,99.65,1475.82,Cash,Bike,1,4,E-MUM-4
TXN243,03-09-2024,10:09:00,HP,Pune-Pump-06,Pune,Petrol,22.3,94.36,2104.23,UPI,Car,1,3,E-PUN-1
TXN244,19-07-2024,19:22:00,IOCL,Pune-Pump-06,Pune,Petrol,12.98,95.19,1235.57,UPI,Bike,0,2,E-PUN-3
TXN245,11-10-2024,03:44:00,HP,Chennai-Pump-03,Chennai,Petrol,14.95,94.83,1417.71,UPI,Bike,0,2,E-CHE-1
TXN246,25-12-2025,07:40:00,HP,Pune-Pump-01,Pune,Power Petrol,39.7,99.75,3960.08,Cash,Car,1,5,E-PUN-1
TXN247,29-03-2025,02:15:00,BPCL,Bangalore-Pump-07,Bangalore,Petrol,48.06,95.14,4572.43,Card,Car,1,2,E-BAN-5
TXN248,20-10-2024,13:10:00,HP,Pune-Pump-01,Pune,Diesel,14.48,87.73,1270.33,Cash,Bike,1,1,E-PUN-5
TXN249,15-10-2025,12:09:00,HP,Chennai-Pump-03,Chennai,Power Petrol,39.44,98.96,3902.98,Card,Car,1,5,E-CHE-2
TXN250,24-09-2025,10:16:00,BPCL,Delhi-Pump-01,Delhi,Power Petrol,31.93,99.06,3162.99,Card,Car,1,4,E-DEL-3
TXN251,08-07-2024,10:12:00,IOCL,Bangalore-Pump-07,Bangalore,Petrol,14.6,95.11,1388.61,UPI,Bike,0,4,E-BAN-5
TXN252,01-06-2024,01:06:00,HP,Mumbai-Pump-04,Mumbai,Diesel,12.22,87.37,1067.66,Cash,Bike,0,1,E-MUM-1
TXN253,29-05-2025,00:35:00,IOCL,Pune-Pump-06,Pune,Diesel,32.23,87.74,2827.86,Card,Car,0,4,E-PUN-4
TXN254,22-07-2025,11:53:00,IOCL,Pune-Pump-01,Pune,Power Petrol,43.79,99.44,4354.48,UPI,Car,0,4,E-PUN-5
TXN255,07-03-2025,05:57:00,IOCL,Delhi-Pump-04,Delhi,Power Petrol,28.76,99.77,2869.39,Cash,Car,0,1,E-DEL-1
TXN256,12-11-2024,11:23:00,HP,Mumbai-Pump-02,Mumbai,Petrol,39.36,94.59,3723.06,Cash,Car,0,1,E-MUM-4
TXN257,13-06-2024,01:14:00,HP,Delhi-Pump-04,Delhi,Power Petrol,13.76,99.77,1372.84,Cash,Bike,0,5,E-DEL-4
TXN258,04-10-2024,13:04:00,BPCL,Pune-Pump-01,Pune,Petrol,40.18,94.39,3792.59,Card,Car,0,2,E-PUN-5
TXN259,13-09-2025,02:20:00,BPCL,Bangalore-Pump-07,Bangalore,Petrol,17.85,94.38,1684.68,Cash,Car,1,3,E-BAN-5
TXN260,06-01-2025,15:09:00,IOCL,Bangalore-Pump-07,Bangalore,Power Petrol,14.75,99.73,1471.02,Card,Bike,1,4,E-BAN-3
TXN261,26-08-2025,14:02:00,BPCL,Pune-Pump-01,Pune,Power Petrol,18.01,99.77,1796.86,Cash,Car,0,3,E-PUN-2
TXN262,14-01-2025,11:13:00,IOCL,Delhi-Pump-04,Delhi,Power Petrol,8.12,99.72,809.73,Cash,Bike,1,5,E-DEL-4
TXN263,24-10-2024,05:30:00,HP,Chennai-Pump-03,Chennai,Petrol,35.67,95.1,3392.22,Card,Car,1,3,E-CHE-5
TXN264,15-08-2024,04:41:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,32.71,87.37,2857.87,UPI,Car,1,3,E-BAN-5
TXN265,19-07-2024,14:31:00,IOCL,Mumbai-Pump-02,Mumbai,Petrol,48.19,94.69,4563.11,UPI,Car,0,2,E-MUM-2
TXN266,28-01-2025,13:59:00,HP,Bangalore-Pump-07,Bangalore,Petrol,22.27,94.99,2115.43,Card,Car,0,2,E-BAN-3
TXN267,26-02-2025,19:16:00,IOCL,Chennai-Pump-03,Chennai,Diesel,7.64,87.5,668.5,UPI,Bike,1,1,E-CHE-5
TXN268,28-05-2024,15:12:00,IOCL,Delhi-Pump-01,Delhi,Diesel,11.56,87.6,1012.66,Card,Bike,1,1,E-DEL-3
TXN269,21-08-2025,19:00:00,IOCL,Delhi-Pump-04,Delhi,Diesel,49.44,87.96,4348.74,Card,Car,1,4,E-DEL-2
TXN270,12-09-2025,08:35:00,BPCL,Delhi-Pump-01,Delhi,Diesel,18.7,87.65,1639.06,UPI,Car,1,2,E-DEL-4
TXN271,13-04-2024,14:39:00,IOCL,Chennai-Pump-03,Chennai,Diesel,9.17,87.37,801.18,Cash,Bike,0,5,E-CHE-4
TXN272,12-09-2025,04:04:00,IOCL,Mumbai-Pump-04,Mumbai,Power Petrol,38.88,99.85,3882.17,Cash,Car,0,5,E-MUM-4
TXN273,05-11-2025,03:57:00,HP,Bangalore-Pump-07,Bangalore,Petrol,34.54,95.2,3288.21,Card,Car,0,1,E-BAN-2
TXN274,27-12-2025,05:50:00,IOCL,Delhi-Pump-01,Delhi,Petrol,17.19,94.86,1630.64,UPI,Car,0,1,E-DEL-2
TXN275,22-08-2024,17:56:00,HP,Delhi-Pump-01,Delhi,Petrol,41.98,94.53,3968.37,UPI,Car,0,4,E-DEL-3
TXN276,18-09-2024,22:47:00,BPCL,Mumbai-Pump-02,Mumbai,Power Petrol,34.63,99.36,3440.84,UPI,Car,0,3,E-MUM-4
TXN277,06-08-2024,07:27:00,HP,Mumbai-Pump-04,Mumbai,Diesel,14.17,87.69,1242.57,Card,Bike,1,4,E-MUM-3
TXN278,25-05-2024,11:37:00,IOCL,Delhi-Pump-01,Delhi,Petrol,22.02,94.26,2075.61,Card,Car,0,2,E-DEL-5
TXN279,31-08-2025,11:36:00,BPCL,Delhi-Pump-01,Delhi,Diesel,14.16,88.1,1247.5,UPI,Bike,1,4,E-DEL-1
TXN280,26-02-2024,10:08:00,HP,Bangalore-Pump-07,Bangalore,Power Petrol,42.68,99.6,4250.93,Card,Car,0,1,E-BAN-4
TXN281,28-10-2024,01:43:00,IOCL,Chennai-Pump-03,Chennai,Petrol,41.6,94.36,3925.38,Cash,Car,1,1,E-CHE-1
TXN282,08-06-2025,23:43:00,IOCL,Mumbai-Pump-04,Mumbai,Diesel,25.07,87.52,2194.13,Cash,Car,1,3,E-MUM-1
TXN283,07-03-2025,21:04:00,IOCL,Delhi-Pump-04,Delhi,Petrol,9.26,94.88,878.59,UPI,Bike,0,3,E-DEL-4
TXN284,08-05-2024,14:41:00,BPCL,Chennai-Pump-03,Chennai,Diesel,19.04,87.35,1663.14,UPI,Car,0,5,E-CHE-1
TXN285,21-03-2025,18:19:00,IOCL,Chennai-Pump-05,Chennai,Petrol,43.05,94.29,4059.18,Card,Car,1,3,E-CHE-5
TXN286,03-08-2024,04:19:00,BPCL,Bangalore-Pump-07,Bangalore,Petrol,30.39,94.43,2869.73,Cash,Car,0,1,E-BAN-3
TXN287,05-07-2024,00:08:00,IOCL,Delhi-Pump-04,Delhi,Diesel,24.05,87.2,2097.16,UPI,Car,1,4,E-DEL-3
TXN288,27-09-2025,23:02:00,BPCL,Chennai-Pump-03,Chennai,Power Petrol,48.21,99.01,4773.27,UPI,Car,0,2,E-CHE-1
TXN289,06-05-2025,13:09:00,BPCL,Pune-Pump-01,Pune,Petrol,6.57,95.06,624.54,Card,Bike,0,2,E-PUN-2
TXN290,15-02-2025,01:55:00,IOCL,Bangalore-Pump-07,Bangalore,Power Petrol,8.32,99.66,829.17,Card,Bike,1,1,E-BAN-3
TXN291,06-03-2024,18:01:00,HP,Delhi-Pump-04,Delhi,Petrol,23.56,95.17,2242.21,UPI,Car,0,3,E-DEL-2
TXN292,21-05-2024,21:31:00,BPCL,Pune-Pump-01,Pune,Diesel,11.04,87.35,964.34,Card,Bike,1,3,E-PUN-2
TXN293,05-02-2025,19:30:00,IOCL,Pune-Pump-01,Pune,Petrol,12.37,94.89,1173.79,UPI,Bike,0,2,E-PUN-1
TXN294,09-04-2024,17:11:00,IOCL,Chennai-Pump-03,Chennai,Petrol,9.61,94.83,911.32,Cash,Bike,1,1,E-CHE-3
TXN295,27-12-2024,23:07:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,40.46,87.53,3541.46,UPI,Car,1,2,E-BAN-3
TXN296,01-06-2025,23:50:00,BPCL,Bangalore-Pump-07,Bangalore,Petrol,14.77,94.9,1401.67,UPI,Bike,0,3,E-BAN-3
TXN297,16-09-2025,15:09:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,48.81,87.24,4258.18,Card,Car,0,2,E-BAN-3
TXN298,06-10-2024,12:00:00,BPCL,Delhi-Pump-01,Delhi,Diesel,49.39,87.15,4304.34,Card,Car,0,4,E-DEL-1
TXN299,07-06-2024,06:07:00,BPCL,Chennai-Pump-03,Chennai,Petrol,24.57,94.52,2322.36,Cash,Car,1,1,E-CHE-5
TXN300,28-10-2024,00:40:00,IOCL,Chennai-Pump-03,Chennai,Power Petrol,12.02,99.79,1199.48,Cash,Bike,1,4,E-CHE-5
TXN301,16-02-2025,18:43:00,BPCL,Mumbai-Pump-02,Mumbai,Petrol,14.44,95.14,1373.82,Cash,Bike,0,4,E-MUM-2
TXN302,27-11-2024,09:14:00,BPCL,Delhi-Pump-01,Delhi,Power Petrol,9.43,99.43,937.62,UPI,Bike,0,5,E-DEL-2
TXN303,06-10-2024,05:08:00,BPCL,Bangalore-Pump-07,Bangalore,Diesel,49.56,87.77,4349.88,UPI,Car,1,5,E-BAN-2
TXN304,15-10-2025,14:46:00,HP,Delhi-Pump-04,Delhi,Power Petrol,32.15,99.19,3188.96,Cash,Car,0,2,E-DEL-5
TXN305,28-05-2025,22:17:00,IOCL,Chennai-Pump-03,Chennai,Petrol,22.26,94.3,2099.12,UPI,Car,0,1,E-CHE-3
TXN306,02-11-2024,18:25:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,6.53,87.25,569.74,Cash,Bike,1,2,E-BAN-2
TXN307,22-09-2025,13:04:00,BPCL,Mumbai-Pump-02,Mumbai,Power Petrol,16.56,99.95,1655.17,Card,Car,1,2,E-MUM-2
TXN308,02-06-2024,11:17:00,IOCL,Chennai-Pump-03,Chennai,Petrol,16.08,94.9,1525.99,Card,Car,1,4,E-CHE-4
TXN309,21-01-2025,07:29:00,HP,Mumbai-Pump-04,Mumbai,Diesel,6.86,87.29,598.81,Cash,Bike,0,4,E-MUM-3
TXN310,21-01-2024,03:26:00,IOCL,Delhi-Pump-04,Delhi,Diesel,42.14,87.33,3680.09,UPI,Car,0,3,E-DEL-1
TXN311,13-10-2025,15:54:00,BPCL,Pune-Pump-01,Pune,Power Petrol,14.33,99.87,1431.14,Card,Bike,0,5,E-PUN-4
TXN312,14-03-2025,18:58:00,IOCL,Chennai-Pump-05,Chennai,Power Petrol,8.58,99.03,849.68,Card,Bike,0,3,E-CHE-1
TXN313,22-04-2025,08:28:00,IOCL,Chennai-Pump-03,Chennai,Petrol,13.37,94.76,1266.94,UPI,Bike,0,3,E-CHE-2
TXN314,06-10-2025,09:28:00,BPCL,Pune-Pump-06,Pune,Petrol,14.34,94.95,1361.58,Cash,Bike,1,5,E-PUN-4
TXN315,04-05-2024,12:07:00,HP,Chennai-Pump-03,Chennai,Diesel,6.22,87.93,546.92,Cash,Bike,1,5,E-CHE-3
TXN316,29-09-2024,20:14:00,HP,Chennai-Pump-03,Chennai,Power Petrol,37.57,99.93,3754.37,Card,Car,0,1,E-CHE-5
TXN317,02-08-2024,10:53:00,IOCL,Mumbai-Pump-04,Mumbai,Power Petrol,10.36,99.17,1027.4,UPI,Bike,0,1,E-MUM-1
TXN318,22-05-2024,20:19:00,HP,Chennai-Pump-05,Chennai,Diesel,33.96,88.03,2989.5,Cash,Car,1,5,E-CHE-4
TXN319,17-01-2024,14:58:00,HP,Mumbai-Pump-04,Mumbai,Diesel,35.64,87.98,3135.61,Card,Car,1,4,E-MUM-5
TXN320,11-01-2025,00:46:00,BPCL,Mumbai-Pump-02,Mumbai,Diesel,6.56,87.79,575.9,UPI,Bike,0,3,E-MUM-2
TXN321,25-01-2025,18:04:00,IOCL,Pune-Pump-06,Pune,Power Petrol,5.17,99.01,511.88,UPI,Bike,0,4,E-PUN-4
TXN322,31-01-2024,17:16:00,HP,Mumbai-Pump-04,Mumbai,Power Petrol,7.3,99.16,723.87,Cash,Bike,1,1,E-MUM-3
TXN323,19-12-2024,17:48:00,HP,Delhi-Pump-04,Delhi,Diesel,7.27,87.34,634.96,Cash,Bike,1,3,E-DEL-3
TXN324,30-10-2024,08:28:00,BPCL,Bangalore-Pump-07,Bangalore,Petrol,33.89,95.12,3223.62,UPI,Car,1,2,E-BAN-1
TXN325,16-12-2024,17:57:00,IOCL,Delhi-Pump-01,Delhi,Diesel,16.53,88.04,1455.3,Cash,Car,0,3,E-DEL-5
TXN326,21-09-2025,10:43:00,BPCL,Bangalore-Pump-07,Bangalore,Diesel,5.74,87.15,500.24,Card,Bike,0,5,E-BAN-5
TXN327,29-01-2024,13:27:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,7.81,88.1,688.06,Cash,Bike,0,4,E-BAN-4
TXN328,22-08-2024,08:57:00,IOCL,Bangalore-Pump-07,Bangalore,Petrol,47.21,94.47,4459.93,UPI,Car,0,3,E-BAN-3
TXN329,25-09-2025,23:29:00,BPCL,Pune-Pump-01,Pune,Diesel,40.82,88.05,3594.2,Cash,Car,0,3,E-PUN-5
TXN330,18-01-2025,04:22:00,BPCL,Mumbai-Pump-02,Mumbai,Petrol,39.97,95.11,3801.55,Card,Car,1,4,E-MUM-5
TXN331,28-03-2025,22:46:00,IOCL,Delhi-Pump-04,Delhi,Power Petrol,14.88,99.64,1482.64,Cash,Bike,1,5,E-DEL-1
TXN332,18-08-2025,09:04:00,HP,Chennai-Pump-05,Chennai,Diesel,49.03,87.24,4277.38,UPI,Car,1,2,E-CHE-2
TXN333,26-02-2025,15:18:00,BPCL,Chennai-Pump-03,Chennai,Petrol,6.21,94.84,588.96,UPI,Bike,0,1,E-CHE-3
TXN334,19-06-2024,13:06:00,HP,Pune-Pump-01,Pune,Power Petrol,6.24,98.99,617.7,Card,Bike,0,4,E-PUN-3
TXN335,16-01-2025,00:17:00,BPCL,Mumbai-Pump-04,Mumbai,Power Petrol,43.32,99.26,4299.94,Cash,Car,1,2,E-MUM-1
TXN336,27-03-2024,20:43:00,IOCL,Pune-Pump-01,Pune,Power Petrol,12.11,99.69,1207.25,UPI,Bike,1,3,E-PUN-3
TXN337,31-01-2024,10:32:00,BPCL,Chennai-Pump-03,Chennai,Diesel,11.24,87.45,982.94,UPI,Bike,0,3,E-CHE-5
TXN338,21-02-2025,19:17:00,BPCL,Delhi-Pump-04,Delhi,Diesel,26.35,88.1,2321.43,UPI,Car,0,1,E-DEL-5
TXN339,09-08-2025,16:20:00,HP,Delhi-Pump-01,Delhi,Petrol,28.32,94.8,2684.74,Cash,Car,1,1,E-DEL-1
TXN340,05-03-2024,21:19:00,HP,Mumbai-Pump-02,Mumbai,Diesel,38.28,87.16,3336.48,UPI,Car,1,4,E-MUM-2
TXN341,02-07-2025,02:11:00,HP,Chennai-Pump-03,Chennai,Diesel,10.51,87.87,923.51,Card,Bike,0,3,E-CHE-1
TXN342,02-08-2025,19:52:00,BPCL,Bangalore-Pump-07,Bangalore,Power Petrol,25,99.21,2480.25,Card,Car,1,1,E-BAN-1
TXN343,18-01-2025,08:35:00,IOCL,Bangalore-Pump-07,Bangalore,Petrol,24.21,95.14,2303.34,UPI,Car,0,1,E-BAN-5
TXN344,27-05-2024,21:43:00,BPCL,Mumbai-Pump-04,Mumbai,Diesel,13.61,87.9,1196.32,Cash,Bike,0,4,E-MUM-2
TXN345,26-11-2024,04:50:00,IOCL,Pune-Pump-01,Pune,Diesel,6.87,87.46,600.85,Card,Bike,1,1,E-PUN-5
TXN346,15-12-2025,22:42:00,HP,Delhi-Pump-04,Delhi,Petrol,6.88,94.38,649.33,Card,Bike,1,5,E-DEL-3
TXN347,20-05-2025,17:47:00,HP,Pune-Pump-06,Pune,Petrol,6.97,95.05,662.5,Card,Bike,1,3,E-PUN-3
TXN348,10-03-2024,17:21:00,IOCL,Chennai-Pump-03,Chennai,Power Petrol,8.93,99.06,884.61,Cash,Bike,0,1,E-CHE-4
TXN349,08-06-2024,21:57:00,HP,Pune-Pump-01,Pune,Power Petrol,12.53,99.27,1243.85,Cash,Bike,0,3,E-PUN-2
TXN350,26-12-2025,07:04:00,HP,Bangalore-Pump-07,Bangalore,Petrol,12.37,95.02,1175.4,Card,Bike,0,1,E-BAN-2
TXN351,27-03-2024,12:19:00,IOCL,Mumbai-Pump-02,Mumbai,Power Petrol,39.4,99.76,3930.54,UPI,Car,0,5,E-MUM-1
TXN352,05-12-2025,01:13:00,IOCL,Bangalore-Pump-07,Bangalore,Diesel,30,87.86,2635.8,Cash,Car,0,4,E-BAN-2
TXN353,30-12-2025,20:37:00,HP,Bangalore-Pump-07,Bangalore,Power Petrol,11.95,98.97,1182.69,UPI,Bike,0,4,E-BAN-3
TXN354,23-01-2025,07:47:00,HP,Chennai-Pump-05,Chennai,Petrol,14.58,95,1385.1,Card,Bike,0,1,E-CHE-5
TXN355,24-06-2024,11:30:00,BPCL,Pune-Pump-01,Pune,Diesel,45.09,87.27,3935,UPI,Car,1,3,E-PUN-5
TXN356,15-11-2025,14:49:00,BPCL,Chennai-Pump-05,Chennai,Petrol,43.27,94.32,4081.23,UPI,Car,1,4,E-CHE-5
TXN357,07-02-2024,00:37:00,HP,Delhi-Pump-01,Delhi,Petrol,26.57,94.5,2510.87,Cash,Car,1,5,E-DEL-2
TXN358,09-10-2025,00:12:00,HP,Delhi-Pump-04,Delhi,Petrol,7.45,94.47,703.8,Cash,Bike,1,2,E-DEL-1
TXN359,18-05-2025,19:14:00,HP,Chennai-Pump-05,Chennai,Power Petrol,43.77,99.38,4349.86,UPI,Car,1,5,E-CHE-3
TXN360,19-05-2024,22:48:00,BPCL,Bangalore-Pump-07,Bangalore,Diesel,6.79,87.3,592.77,Card,Bike,1,2,E-BAN-5
TXN361,03-01-2025,02:57:00,BPCL,Mumbai-Pump-02,Mumbai,Petrol,5.73,94.46,541.26,UPI,Bike,0,2,E-MUM-1
TXN362,29-04-2024,00:15:00,IOCL,Mumbai-Pump-02,Mumbai,Petrol,38.97,94.58,3685.78,UPI,Car,0,3,E-MUM-2
TXN363,12-06-2024,08:37:00,BPCL,Mumbai-Pump-02,Mumbai,Diesel,7.32,87.48,640.35,UPI,Bike,1,3,E-MUM-1
TXN364,25-01-2024,13:57:00,HP,Chennai-Pump-05,Chennai,Diesel,7.51,87.36,656.07,UPI,Bike,0,4,E-CHE-1
